Author_id,Group,Gender,Group_member,If_winner,Event,Persistence
A_6418,g_1141,men,contender,0,0,7
A_6419,g_1141,men,contender,0,0,7
A_6420,g_1141,men,contender,0,0,8
A_6421,g_1141,men,contender,0,0,8
A_6422,g_1142,men,prizewinner,1,1,17
A_6423,g_1142,men,contender,0,1,18
A_6424,g_1142,men,contender,0,0,21
A_6425,g_1142,men,contender,0,1,20
A_6426,g_1142,men,contender,0,0,22
A_6427,g_1143,men,prizewinner,1,0,21
A_6428,g_1143,men,contender,0,1,14
A_6429,g_1143,men,contender,0,1,17
A_6430,g_1143,men,contender,0,1,18
A_6431,g_1143,men,contender,0,1,16
A_6432,g_1143,men,contender,0,1,15
A_6433,g_1144,men,prizewinner,1,1,29
A_6434,g_1144,men,contender,0,1,14
A_6435,g_1144,men,contender,0,1,3
A_6436,g_1144,men,contender,0,1,27
A_6437,g_1144,men,contender,0,1,31
A_6438,g_1144,men,contender,0,1,14
A_6439,g_1145,men,prizewinner,1,0,7
A_6440,g_1145,men,contender,0,0,5
A_6441,g_1145,men,contender,0,0,7
A_6442,g_1145,men,contender,0,0,8
A_6443,g_1145,men,contender,0,0,6
A_6444,g_1145,men,contender,0,0,8
A_6445,g_1146,men,prizewinner,1,1,42
A_6446,g_1146,men,contender,0,1,12
A_6447,g_1146,men,contender,0,1,11
A_6448,g_1147,men,prizewinner,1,1,24
A_6449,g_1147,men,contender,0,1,27
A_6450,g_1147,men,contender,0,1,31
A_6451,g_1147,men,contender,0,1,33
A_6452,g_1147,men,contender,0,0,36
A_6453,g_1147,men,contender,0,1,36
A_6454,g_1148,men,prizewinner,1,1,29
A_6455,g_1148,men,contender,0,1,30
A_6456,g_1148,men,contender,0,1,31
A_6457,g_1148,men,contender,0,1,32
A_6458,g_1148,men,contender,0,0,33
A_6459,g_1148,men,contender,0,1,28
A_6460,g_1149,men,prizewinner,1,1,18
A_6461,g_1149,men,contender,0,0,19
A_6462,g_1149,men,contender,0,0,20
A_6463,g_1149,men,contender,0,0,22
A_6464,g_1149,men,contender,0,0,19
A_6465,g_1149,men,contender,0,1,17
A_6466,g_1150,men,prizewinner,1,0,21
A_6467,g_1150,men,contender,0,0,26
A_6468,g_1150,men,contender,0,0,26
A_6469,g_1150,men,contender,0,0,20
A_6470,g_1150,men,contender,0,0,27
A_6471,g_1150,men,contender,0,0,25
A_6472,g_1151,men,prizewinner,1,1,13
A_6473,g_1151,men,contender,0,1,16
A_6474,g_1151,men,contender,0,1,14
A_6475,g_1151,men,contender,0,0,14
A_6476,g_1151,men,contender,0,0,21
A_6477,g_1151,men,contender,0,0,17
A_6478,g_1152,men,prizewinner,1,0,6
A_6479,g_1152,men,contender,0,1,5
A_6480,g_1152,men,contender,0,1,10
A_6481,g_1152,men,contender,0,1,3
A_6482,g_1152,men,contender,0,1,3
A_6483,g_1152,men,contender,0,1,7
A_6484,g_1153,men,prizewinner,1,0,9
A_6485,g_1153,men,contender,0,0,10
A_6486,g_1153,men,contender,0,0,11
A_6487,g_1153,men,contender,0,0,9
A_6488,g_1153,men,contender,0,0,8
A_6489,g_1153,men,contender,0,0,7
A_6490,g_1154,men,prizewinner,1,0,7
A_6491,g_1154,men,contender,0,0,7
A_6492,g_1154,men,contender,0,0,6
A_6493,g_1154,men,contender,0,0,6
A_6494,g_1154,men,contender,0,0,8
A_6495,g_1154,men,contender,0,0,11
A_6496,g_1155,men,prizewinner,1,1,45
A_6497,g_1155,men,contender,0,1,53
A_6498,g_1156,men,prizewinner,1,0,18
A_6499,g_1156,men,contender,0,0,17
A_6500,g_1156,men,contender,0,0,16
A_6501,g_1156,men,contender,0,0,17
A_6502,g_1156,men,contender,0,0,18
A_6503,g_1156,men,contender,0,1,17
A_6504,g_1157,men,prizewinner,1,0,11
A_6505,g_1157,men,contender,0,0,13
A_6506,g_1157,men,contender,0,0,13
A_6507,g_1157,men,contender,0,0,10
A_6508,g_1157,men,contender,0,1,11
A_6509,g_1157,men,contender,0,0,12
A_6510,g_1158,men,prizewinner,1,0,11
A_6511,g_1158,men,contender,0,0,10
A_6512,g_1158,men,contender,0,1,11
A_6513,g_1158,men,contender,0,0,12
A_6514,g_1158,men,contender,0,1,8
A_6515,g_1158,men,contender,0,0,18
A_6516,g_1159,men,prizewinner,1,0,10
A_6517,g_1159,men,contender,0,1,8
A_6518,g_1159,men,contender,0,0,17
A_6519,g_1159,men,contender,0,0,11
A_6520,g_1159,men,contender,0,0,12
A_6521,g_1159,men,contender,0,0,15
A_6522,g_1160,men,prizewinner,1,0,8
A_6523,g_1160,men,contender,0,0,8
A_6524,g_1160,men,contender,0,0,7
A_6525,g_1160,men,contender,0,0,8
A_6526,g_1160,men,contender,0,0,7
A_6527,g_1160,men,contender,0,0,9
A_6528,g_1161,men,prizewinner,1,0,11
A_6529,g_1161,men,contender,0,0,10
A_6530,g_1161,men,contender,0,0,12
A_6531,g_1161,men,contender,0,0,11
A_6532,g_1161,men,contender,0,1,8
A_6533,g_1161,men,contender,0,0,11
A_6534,g_1162,men,prizewinner,1,0,13
A_6535,g_1162,men,contender,0,1,13
A_6536,g_1162,men,contender,0,1,14
A_6537,g_1162,men,contender,0,1,15
A_6538,g_1162,men,contender,0,1,10
A_6539,g_1162,men,contender,0,1,12
A_6540,g_1163,men,prizewinner,1,0,19
A_6541,g_1163,men,contender,0,0,17
A_6542,g_1163,men,contender,0,1,13
A_6543,g_1163,men,contender,0,1,14
A_6544,g_1163,men,contender,0,0,19
A_6545,g_1163,men,contender,0,0,18
A_6546,g_1164,men,prizewinner,1,0,13
A_6547,g_1164,men,contender,0,0,12
A_6548,g_1164,men,contender,0,0,12
A_6549,g_1164,men,contender,0,1,9
A_6550,g_1164,men,contender,0,0,16
A_6551,g_1164,men,contender,0,0,11
A_6552,g_1165,men,prizewinner,1,1,18
A_6553,g_1165,men,contender,0,0,24
A_6554,g_1165,men,contender,0,1,20
A_6555,g_1165,men,contender,0,0,22
A_6556,g_1165,men,contender,0,1,18
A_6557,g_1165,men,contender,0,0,22
A_6558,g_1166,men,prizewinner,1,0,11
A_6559,g_1166,men,contender,0,0,13
A_6560,g_1166,men,contender,0,0,11
A_6561,g_1166,men,contender,0,0,15
A_6562,g_1166,men,contender,0,1,13
A_6563,g_1166,men,contender,0,0,10
A_6564,g_1167,men,prizewinner,1,0,19
A_6565,g_1167,men,contender,0,0,21
A_6566,g_1167,men,contender,0,0,20
A_6567,g_1167,men,contender,0,1,15
A_6568,g_1167,men,contender,0,1,17
A_6569,g_1167,men,contender,0,1,9
A_6570,g_1168,men,prizewinner,1,1,0
A_6571,g_1168,men,contender,0,0,8
A_6572,g_1168,men,contender,0,1,0
A_6573,g_1169,men,prizewinner,1,0,7
A_6574,g_1169,men,contender,0,1,4
A_6575,g_1169,men,contender,0,0,7
A_6576,g_1169,men,contender,0,0,7
A_6577,g_1169,men,contender,0,0,10
A_6578,g_1169,men,contender,0,0,10
A_6579,g_1170,men,prizewinner,1,1,0
A_6580,g_1170,men,contender,0,1,0
A_6581,g_1171,men,prizewinner,1,0,13
A_6582,g_1171,men,contender,0,0,13
A_6583,g_1171,men,contender,0,1,17
A_6584,g_1171,men,contender,0,1,14
A_6585,g_1171,men,contender,0,0,14
A_6586,g_1171,men,contender,0,0,12
A_6587,g_1172,men,prizewinner,1,0,17
A_6588,g_1172,men,contender,0,0,17
A_6589,g_1173,men,prizewinner,1,0,14
A_6590,g_1173,men,contender,0,0,20
A_6591,g_1173,men,contender,0,0,15
A_6592,g_1173,men,contender,0,0,19
A_6593,g_1173,men,contender,0,0,20
A_6594,g_1173,men,contender,0,0,13
A_6595,g_1174,men,prizewinner,1,1,5
A_6596,g_1174,men,contender,0,0,7
A_6597,g_1174,men,contender,0,1,4
A_6598,g_1174,men,contender,0,1,7
A_6599,g_1174,men,contender,0,0,6
A_6600,g_1174,men,contender,0,0,5
A_6601,g_1175,men,prizewinner,1,0,22
A_6602,g_1175,men,contender,0,0,22
A_6603,g_1175,men,contender,0,0,23
A_6604,g_1175,men,contender,0,0,21
A_6605,g_1175,men,contender,0,0,22
A_6606,g_1175,men,contender,0,0,24
A_6607,g_1176,men,prizewinner,1,1,13
A_6608,g_1176,men,contender,0,1,14
A_6609,g_1176,men,contender,0,1,15
A_6610,g_1176,men,contender,0,1,13
A_6611,g_1176,men,contender,0,1,18
A_6612,g_1176,men,contender,0,0,19
A_6613,g_1177,men,prizewinner,1,0,16
A_6614,g_1177,men,contender,0,1,13
A_6615,g_1177,men,contender,0,1,14
A_6616,g_1177,men,contender,0,1,11
A_6617,g_1177,men,contender,0,0,18
A_6618,g_1177,men,contender,0,1,18
A_6619,g_1178,men,prizewinner,1,0,15
A_6620,g_1178,men,contender,0,0,16
A_6621,g_1178,men,contender,0,0,15
A_6622,g_1178,men,contender,0,0,17
A_6623,g_1178,men,contender,0,0,15
A_6624,g_1178,men,contender,0,0,22
A_6625,g_1179,men,prizewinner,1,0,14
A_6626,g_1179,men,contender,0,0,13
A_6627,g_1179,men,contender,0,0,17
A_6628,g_1179,men,contender,0,0,16
A_6629,g_1179,men,contender,0,0,14
A_6630,g_1179,men,contender,0,0,14
A_6631,g_1180,men,prizewinner,1,0,5
A_6632,g_1180,men,contender,0,0,4
A_6633,g_1180,men,contender,0,0,6
A_6634,g_1180,men,contender,0,0,6
A_6635,g_1180,men,contender,0,0,7
A_6636,g_1180,men,contender,0,0,7
A_6637,g_1181,men,prizewinner,1,1,15
A_6638,g_1181,men,contender,0,0,19
A_6639,g_1181,men,contender,0,0,21
A_6640,g_1182,men,prizewinner,1,0,29
A_6641,g_1182,men,contender,0,0,29
A_6642,g_1182,men,contender,0,0,28
A_6643,g_1183,men,prizewinner,1,0,8
A_6644,g_1183,men,contender,0,0,9
A_6645,g_1183,men,contender,0,1,7
A_6646,g_1183,men,contender,0,0,9
A_6647,g_1183,men,contender,0,1,6
A_6648,g_1183,men,contender,0,1,9
A_6649,g_1184,men,prizewinner,1,0,12
A_6650,g_1184,men,contender,0,0,13
A_6651,g_1184,men,contender,0,1,8
A_6652,g_1184,men,contender,0,1,13
A_6653,g_1184,men,contender,0,1,15
A_6654,g_1184,men,contender,0,0,16
A_6655,g_1185,men,prizewinner,1,0,27
A_6656,g_1185,men,contender,0,0,29
A_6657,g_1185,men,contender,0,0,28
A_6658,g_1185,men,contender,0,0,27
A_6659,g_1185,men,contender,0,0,26
A_6660,g_1185,men,contender,0,0,29
A_6661,g_1186,men,prizewinner,1,1,15
A_6662,g_1186,men,contender,0,1,19
A_6663,g_1186,men,contender,0,1,27
A_6664,g_1186,men,contender,0,1,19
A_6665,g_1186,men,contender,0,1,7
A_6666,g_1186,men,contender,0,1,0
A_6667,g_1187,men,prizewinner,1,1,32
A_6668,g_1187,men,contender,0,1,42
A_6669,g_1187,men,contender,0,1,6
A_6670,g_1187,men,contender,0,1,38
A_6671,g_1187,men,contender,0,1,38
A_6672,g_1187,men,contender,0,1,34
A_6673,g_1188,men,prizewinner,1,0,6
A_6674,g_1188,men,contender,0,0,10
A_6675,g_1188,men,contender,0,0,5
A_6676,g_1188,men,contender,0,0,8
A_6677,g_1188,men,contender,0,0,5
A_6678,g_1188,men,contender,0,0,9
A_6679,g_1189,men,prizewinner,1,0,11
A_6680,g_1189,men,contender,0,0,14
A_6681,g_1189,men,contender,0,0,17
A_6682,g_1189,men,contender,0,0,10
A_6683,g_1189,men,contender,0,0,16
A_6684,g_1189,men,contender,0,0,13
A_6685,g_1190,men,prizewinner,1,0,13
A_6686,g_1190,men,contender,0,1,5
A_6687,g_1190,men,contender,0,0,19
A_6688,g_1190,men,contender,0,0,15
A_6689,g_1190,men,contender,0,0,12
A_6690,g_1190,men,contender,0,0,12
A_6691,g_1191,men,prizewinner,1,1,8
A_6692,g_1191,men,contender,0,1,0
A_6693,g_1191,men,contender,0,1,0
A_6694,g_1191,men,contender,0,1,16
A_6695,g_1191,men,contender,0,1,0
A_6696,g_1191,men,contender,0,1,15
A_6697,g_1192,men,prizewinner,1,0,27
A_6698,g_1192,men,contender,0,0,25
A_6699,g_1192,men,contender,0,0,31
A_6700,g_1192,men,contender,0,1,26
A_6701,g_1192,men,contender,0,0,29
A_6702,g_1192,men,contender,0,1,28
A_6703,g_1193,men,prizewinner,1,0,27
A_6704,g_1193,men,contender,0,1,27
A_6705,g_1193,men,contender,0,0,26
A_6706,g_1193,men,contender,0,1,25
A_6707,g_1193,men,contender,0,0,29
A_6708,g_1193,men,contender,0,1,25
A_6709,g_1194,men,prizewinner,1,1,12
A_6710,g_1194,men,contender,0,1,14
A_6711,g_1194,men,contender,0,1,14
A_6712,g_1195,men,prizewinner,1,1,6
A_6713,g_1195,men,contender,0,1,0
A_6714,g_1195,men,contender,0,1,13
A_6715,g_1195,men,contender,0,1,9
A_6716,g_1195,men,contender,0,1,9
A_6717,g_1195,men,contender,0,1,4
A_6718,g_1196,men,prizewinner,1,0,11
A_6719,g_1196,men,contender,0,0,11
A_6720,g_1196,men,contender,0,0,12
A_6721,g_1196,men,contender,0,0,12
A_6722,g_1196,men,contender,0,0,14
A_6723,g_1196,men,contender,0,0,13
A_6724,g_1197,men,prizewinner,1,0,12
A_6725,g_1197,men,contender,0,0,13
A_6726,g_1197,men,contender,0,0,12
A_6727,g_1197,men,contender,0,0,15
A_6728,g_1197,men,contender,0,0,12
A_6729,g_1197,men,contender,0,0,13
A_6730,g_1198,men,prizewinner,1,1,17
A_6731,g_1198,men,contender,0,1,14
A_6732,g_1198,men,contender,0,1,18
A_6733,g_1199,men,prizewinner,1,0,27
A_6734,g_1199,men,contender,0,0,26
A_6735,g_1199,men,contender,0,0,27
A_6736,g_1200,men,prizewinner,1,0,9
A_6737,g_1200,men,contender,0,0,10
A_6738,g_1200,men,contender,0,0,8
A_6739,g_1200,men,contender,0,0,8
A_6740,g_1200,men,contender,0,0,9
A_6741,g_1200,men,contender,0,0,10
A_6742,g_1201,men,prizewinner,1,0,24
A_6743,g_1201,men,contender,0,0,23
A_6744,g_1201,men,contender,0,1,22
A_6745,g_1201,men,contender,0,0,22
A_6746,g_1201,men,contender,0,0,23
A_6747,g_1201,men,contender,0,1,22
A_6748,g_1202,men,prizewinner,1,0,10
A_6749,g_1202,men,contender,0,1,13
A_6750,g_1202,men,contender,0,0,15
A_6751,g_1202,men,contender,0,0,16
A_6752,g_1202,men,contender,0,0,12
A_6753,g_1202,men,contender,0,0,11
A_6754,g_1203,men,prizewinner,1,1,18
A_6755,g_1203,men,contender,0,1,17
A_6756,g_1203,men,contender,0,1,12
A_6757,g_1203,men,contender,0,1,18
A_6758,g_1203,men,contender,0,1,16
A_6759,g_1203,men,contender,0,0,22
A_6760,g_1204,men,prizewinner,1,1,10
A_6761,g_1204,men,contender,0,1,15
A_6762,g_1204,men,contender,0,0,20
A_6763,g_1204,men,contender,0,1,11
A_6764,g_1204,men,contender,0,1,15
A_6765,g_1204,men,contender,0,1,4
A_6766,g_1205,men,prizewinner,1,0,6
A_6767,g_1205,men,contender,0,0,12
A_6768,g_1205,men,contender,0,0,6
A_6769,g_1205,men,contender,0,0,6
A_6770,g_1205,men,contender,0,0,14
A_6771,g_1205,men,contender,0,0,7
A_6772,g_1206,men,prizewinner,1,0,35
A_6773,g_1206,men,contender,0,0,35
A_6774,g_1206,men,contender,0,0,33
A_6775,g_1206,men,contender,0,1,29
A_6776,g_1206,men,contender,0,0,37
A_6777,g_1206,men,contender,0,0,39
A_6778,g_1207,men,prizewinner,1,0,8
A_6779,g_1207,men,contender,0,0,13
A_6780,g_1207,men,contender,0,1,9
A_6781,g_1207,men,contender,0,0,14
A_6782,g_1207,men,contender,0,0,7
A_6783,g_1207,men,contender,0,0,10
A_6784,g_1208,men,prizewinner,1,0,10
A_6785,g_1208,men,contender,0,1,5
A_6786,g_1208,men,contender,0,0,9
A_6787,g_1208,men,contender,0,0,11
A_6788,g_1208,men,contender,0,0,9
A_6789,g_1208,men,contender,0,0,9
A_6790,g_1209,men,prizewinner,1,0,9
A_6791,g_1209,men,contender,0,0,9
A_6792,g_1209,men,contender,0,0,10
A_6793,g_1209,men,contender,0,0,9
A_6794,g_1209,men,contender,0,0,8
A_6795,g_1209,men,contender,0,0,9
A_6796,g_1210,men,prizewinner,1,0,6
A_6797,g_1210,men,contender,0,0,11
A_6798,g_1210,men,contender,0,1,9
A_6799,g_1210,men,contender,0,0,8
A_6800,g_1210,men,contender,0,0,8
A_6801,g_1210,men,contender,0,0,13
A_6802,g_1211,men,prizewinner,1,1,20
A_6803,g_1211,men,contender,0,1,4
A_6804,g_1211,men,contender,0,0,28
A_6805,g_1211,men,contender,0,1,20
A_6806,g_1211,men,contender,0,1,22
A_6807,g_1211,men,contender,0,0,26
A_6808,g_1212,men,prizewinner,1,0,22
A_6809,g_1212,men,contender,0,0,22
A_6810,g_1212,men,contender,0,0,24
A_6811,g_1212,men,contender,0,0,23
A_6812,g_1212,men,contender,0,1,18
A_6813,g_1212,men,contender,0,1,16
A_6814,g_1213,men,prizewinner,1,1,42
A_6815,g_1213,men,contender,0,1,0
A_6816,g_1213,men,contender,0,1,0
A_6817,g_1213,men,contender,0,1,17
A_6818,g_1214,men,prizewinner,1,1,34
A_6819,g_1214,men,contender,0,1,23
A_6820,g_1214,men,contender,0,1,28
A_6821,g_1214,men,contender,0,1,33
A_6822,g_1214,men,contender,0,1,21
A_6823,g_1214,men,contender,0,1,32
A_6824,g_1215,men,prizewinner,1,1,13
A_6825,g_1215,men,contender,0,0,26
A_6826,g_1215,men,contender,0,1,20
A_6827,g_1215,men,contender,0,1,18
A_6828,g_1215,men,contender,0,1,14
A_6829,g_1215,men,contender,0,0,25
A_6830,g_1216,men,prizewinner,1,0,11
A_6831,g_1216,men,contender,0,0,13
A_6832,g_1216,men,contender,0,0,12
A_6833,g_1216,men,contender,0,0,10
A_6834,g_1216,men,contender,0,0,16
A_6835,g_1216,men,contender,0,0,14
A_6836,g_1217,men,prizewinner,1,1,25
A_6837,g_1217,men,contender,0,1,32
A_6838,g_1217,men,contender,0,0,27
A_6839,g_1217,men,contender,0,1,30
A_6840,g_1217,men,contender,0,0,25
A_6841,g_1217,men,contender,0,0,25
A_6842,g_1218,men,prizewinner,1,0,28
A_6843,g_1218,men,contender,0,1,27
A_6844,g_1218,men,contender,0,0,26
A_6845,g_1218,men,contender,0,1,28
A_6846,g_1219,men,prizewinner,1,1,30
A_6847,g_1219,men,contender,0,1,28
A_6848,g_1219,men,contender,0,1,30
A_6849,g_1219,men,contender,0,1,31
A_6850,g_1219,men,contender,0,1,32
A_6851,g_1219,men,contender,0,1,29
A_6852,g_1220,men,prizewinner,1,1,15
A_6853,g_1220,men,contender,0,1,12
A_6854,g_1220,men,contender,0,1,15
A_6855,g_1220,men,contender,0,0,21
A_6856,g_1220,men,contender,0,1,9
A_6857,g_1220,men,contender,0,0,22
A_6858,g_1221,men,prizewinner,1,0,13
A_6859,g_1221,men,contender,0,0,13
A_6860,g_1221,men,contender,0,0,14
A_6861,g_1221,men,contender,0,0,16
A_6862,g_1221,men,contender,0,0,17
A_6863,g_1221,men,contender,0,0,14
A_6864,g_1222,men,prizewinner,1,0,5
A_6865,g_1222,men,contender,0,0,6
A_6866,g_1222,men,contender,0,0,8
A_6867,g_1222,men,contender,0,0,8
A_6868,g_1222,men,contender,0,0,5
A_6869,g_1222,men,contender,0,0,5
A_6870,g_1223,men,prizewinner,1,0,24
A_6871,g_1223,men,contender,0,1,26
A_6872,g_1223,men,contender,0,1,23
A_6873,g_1223,men,contender,0,1,21
A_6874,g_1223,men,contender,0,1,24
A_6875,g_1223,men,contender,0,1,22
A_6876,g_1224,men,prizewinner,1,0,19
A_6877,g_1224,men,contender,0,0,20
A_6878,g_1224,men,contender,0,0,19
A_6879,g_1224,men,contender,0,0,21
A_6880,g_1224,men,contender,0,0,18
A_6881,g_1224,men,contender,0,0,18
A_6882,g_1225,men,prizewinner,1,0,21
A_6883,g_1225,men,contender,0,0,22
A_6884,g_1226,men,prizewinner,1,0,12
A_6885,g_1226,men,contender,0,0,12
A_6886,g_1226,men,contender,0,0,14
A_6887,g_1226,men,contender,0,0,12
A_6888,g_1226,men,contender,0,0,12
A_6889,g_1226,men,contender,0,0,10
A_6890,g_1227,men,prizewinner,1,0,4
A_6891,g_1227,men,contender,0,0,4
A_6892,g_1227,men,contender,0,1,6
A_6893,g_1227,men,contender,0,0,12
A_6894,g_1227,men,contender,0,0,5
A_6895,g_1227,men,contender,0,0,5
A_6896,g_1228,men,prizewinner,1,1,21
A_6897,g_1228,men,contender,0,1,11
A_6898,g_1228,men,contender,0,1,14
A_6899,g_1228,men,contender,0,1,20
A_6900,g_1228,men,contender,0,1,23
A_6901,g_1228,men,contender,0,0,24
A_6902,g_1229,men,prizewinner,1,0,7
A_6903,g_1229,men,contender,0,0,8
A_6904,g_1229,men,contender,0,0,8
A_6905,g_1229,men,contender,0,0,7
A_6906,g_1229,men,contender,0,0,7
A_6907,g_1229,men,contender,0,0,14
A_6908,g_1230,men,prizewinner,1,0,22
A_6909,g_1230,men,contender,0,0,22
A_6910,g_1230,men,contender,0,0,24
A_6911,g_1230,men,contender,0,0,21
A_6912,g_1230,men,contender,0,0,26
A_6913,g_1230,men,contender,0,0,22
A_6914,g_1231,men,prizewinner,1,0,5
A_6915,g_1231,men,contender,0,1,5
A_6916,g_1231,men,contender,0,0,8
A_6917,g_1231,men,contender,0,0,10
A_6918,g_1231,men,contender,0,0,6
A_6919,g_1231,men,contender,0,1,6
A_6920,g_1232,men,prizewinner,1,1,17
A_6921,g_1232,men,contender,0,1,19
A_6922,g_1232,men,contender,0,0,19
A_6923,g_1232,men,contender,0,1,18
A_6924,g_1232,men,contender,0,1,15
A_6925,g_1232,men,contender,0,1,14
A_6926,g_1233,men,prizewinner,1,0,39
A_6927,g_1233,men,contender,0,1,29
A_6928,g_1233,men,contender,0,0,41
A_6929,g_1233,men,contender,0,0,39
A_6930,g_1233,men,contender,0,1,32
A_6931,g_1233,men,contender,0,0,38
A_6932,g_1234,men,prizewinner,1,0,9
A_6933,g_1234,men,contender,0,0,12
A_6934,g_1234,men,contender,0,0,9
A_6935,g_1234,men,contender,0,0,7
A_6936,g_1234,men,contender,0,0,8
A_6937,g_1234,men,contender,0,0,9
A_6938,g_1235,men,prizewinner,1,1,13
A_6939,g_1235,men,contender,0,1,23
A_6940,g_1235,men,contender,0,1,12
A_6941,g_1235,men,contender,0,1,15
A_6942,g_1235,men,contender,0,0,23
A_6943,g_1235,men,contender,0,0,18
A_6944,g_1236,men,prizewinner,1,1,12
A_6945,g_1236,men,contender,0,1,15
A_6946,g_1236,men,contender,0,1,18
A_6947,g_1236,men,contender,0,1,14
A_6948,g_1236,men,contender,0,0,17
A_6949,g_1236,men,contender,0,1,11
A_6950,g_1237,men,prizewinner,1,0,4
A_6951,g_1237,men,contender,0,0,9
A_6952,g_1237,men,contender,0,1,6
A_6953,g_1237,men,contender,0,0,10
A_6954,g_1237,men,contender,0,0,3
A_6955,g_1237,men,contender,0,0,7
A_6956,g_1238,men,prizewinner,1,1,12
A_6957,g_1238,men,contender,0,0,16
A_6958,g_1238,men,contender,0,0,17
A_6959,g_1238,men,contender,0,1,17
A_6960,g_1238,men,contender,0,0,16
A_6961,g_1238,men,contender,0,1,15
A_6962,g_1239,men,prizewinner,1,0,26
A_6963,g_1239,men,contender,0,0,29
A_6964,g_1239,men,contender,0,1,21
A_6965,g_1240,men,prizewinner,1,0,11
A_6966,g_1240,men,contender,0,1,6
A_6967,g_1240,men,contender,0,1,1
A_6968,g_1240,men,contender,0,0,14
A_6969,g_1240,men,contender,0,1,8
A_6970,g_1240,men,contender,0,0,11
A_6971,g_1241,men,prizewinner,1,1,25
A_6972,g_1241,men,contender,0,1,20
A_6973,g_1241,men,contender,0,1,23
A_6974,g_1241,men,contender,0,1,24
A_6975,g_1241,men,contender,0,0,27
A_6976,g_1241,men,contender,0,1,20
A_6977,g_1242,men,prizewinner,1,0,5
A_6978,g_1242,men,contender,0,0,8
A_6979,g_1242,men,contender,0,0,3
A_6980,g_1242,men,contender,0,0,3
A_6981,g_1242,men,contender,0,0,3
A_6982,g_1242,men,contender,0,0,3
A_6983,g_1243,men,prizewinner,1,1,34
A_6984,g_1243,men,contender,0,1,38
A_6985,g_1243,men,contender,0,1,35
A_6986,g_1243,men,contender,0,1,37
A_6987,g_1243,men,contender,0,1,34
A_6988,g_1243,men,contender,0,1,39
A_6989,g_1244,men,prizewinner,1,0,9
A_6990,g_1244,men,contender,0,0,11
A_6991,g_1244,men,contender,0,0,10
A_6992,g_1244,men,contender,0,0,12
A_6993,g_1244,men,contender,0,0,8
A_6994,g_1244,men,contender,0,0,10
A_6995,g_1245,men,prizewinner,1,1,11
A_6996,g_1245,men,contender,0,1,15
A_6997,g_1245,men,contender,0,1,18
A_6998,g_1245,men,contender,0,1,17
A_6999,g_1245,men,contender,0,1,16
A_7000,g_1245,men,contender,0,0,17
A_7001,g_1246,men,prizewinner,1,0,30
A_7002,g_1246,men,contender,0,0,33
A_7003,g_1246,men,contender,0,0,34
A_7004,g_1246,men,contender,0,1,33
A_7005,g_1246,men,contender,0,0,32
A_7006,g_1246,men,contender,0,0,30
A_7007,g_1247,men,prizewinner,1,0,6
A_7008,g_1247,men,contender,0,0,6
A_7009,g_1247,men,contender,0,0,6
A_7010,g_1247,men,contender,0,0,8
A_7011,g_1247,men,contender,0,0,11
A_7012,g_1247,men,contender,0,0,9
A_7013,g_1248,men,prizewinner,1,0,12
A_7014,g_1248,men,contender,0,0,18
A_7015,g_1248,men,contender,0,0,12
A_7016,g_1248,men,contender,0,0,14
A_7017,g_1248,men,contender,0,1,13
A_7018,g_1248,men,contender,0,1,10
A_7019,g_1249,men,prizewinner,1,1,19
A_7020,g_1249,men,contender,0,0,20
A_7021,g_1249,men,contender,0,0,22
A_7022,g_1249,men,contender,0,0,20
A_7023,g_1249,men,contender,0,0,24
A_7024,g_1249,men,contender,0,0,21
A_7025,g_1250,men,prizewinner,1,0,7
A_7026,g_1250,men,contender,0,0,6
A_7027,g_1250,men,contender,0,0,5
A_7028,g_1250,men,contender,0,0,5
A_7029,g_1250,men,contender,0,0,6
A_7030,g_1250,men,contender,0,0,6
A_7031,g_1251,men,prizewinner,1,1,29
A_7032,g_1251,men,contender,0,0,40
A_7033,g_1252,men,prizewinner,1,1,12
A_7034,g_1252,men,contender,0,1,14
A_7035,g_1252,men,contender,0,1,21
A_7036,g_1252,men,contender,0,1,17
A_7037,g_1252,men,contender,0,1,11
A_7038,g_1252,men,contender,0,1,24
A_7039,g_1253,men,prizewinner,1,1,8
A_7040,g_1253,men,contender,0,0,14
A_7041,g_1253,men,contender,0,0,10
A_7042,g_1253,men,contender,0,0,10
A_7043,g_1253,men,contender,0,0,17
A_7044,g_1253,men,contender,0,0,13
A_7045,g_1254,men,prizewinner,1,1,26
A_7046,g_1254,men,contender,0,1,34
A_7047,g_1254,men,contender,0,1,35
A_7048,g_1254,men,contender,0,1,36
A_7049,g_1254,men,contender,0,1,40
A_7050,g_1254,men,contender,0,1,41
A_7051,g_1255,men,prizewinner,1,0,40
A_7052,g_1255,men,contender,0,1,40
